route,trip_id,Datetime,city,state,Latitude,Longitude
San Francisco_Salt Lake City,Trip_27,2022-11-18 22:42:47.648317,Reno,Nevada,39.5497,-119.8483
Chicago_Dallas,Trip_28,2022-11-19 10:45:18.142485,Springfield,Illinois,39.7709,-89.654
Portland_Los Angeles,Trip_22,2022-11-19 11:04:19.657330,Roseburg,Oregon,43.2231,-123.352
San Francisco_Salt Lake City,Trip_27,2022-11-19 11:28:09.314387,Fernley,Nevada,39.5627,-119.1906
Phoenix_San Antonio,Trip_22,2022-11-19 12:08:37.826764,Junction,Texas,30.4906,-99.7726
Dallas_Salt Lake City,Trip_21,2022-11-19 15:57:11.672094,Colby,Kansas,39.3848,-101.0452
Phoenix_San Antonio,Trip_22,2022-11-19 16:25:04.012227,Sonora,Texas,30.5707,-100.6423
Chicago_Dallas,Trip_28,2022-11-19 17:27:34.627471,Bloomington,Illinois,40.4757,-88.9703
San Francisco_Salt Lake City,Trip_27,2022-11-19 22:09:27.990083,Winnemucca,Nevada,40.9645,-117.7247
Portland_Los Angeles,Trip_22,2022-11-20 06:01:38.451805,Medford,Oregon,42.3372,-122.854
Phoenix_San Antonio,Trip_22,2022-11-20 06:58:55.869809,Ozona,Texas,30.7074,-101.206
Portland_Los Angeles,Trip_22,2022-11-20 08:19:02.208058,Ashland,Oregon,42.1905,-122.6992
Chicago_Dallas,Trip_29,2022-11-20 13:27:22.354593,Chicago,Illinois,41.8375,-87.6866
Chicago_Dallas,Trip_28,2022-11-20 13:27:22.354593,Chicago,Illinois,41.8375,-87.6866
Portland_Los Angeles,Trip_22,2022-11-20 15:14:21.375462,Yreka,California,41.7291,-122.6312
Phoenix_San Antonio,Trip_22,2022-11-20 15:27:54.087179,Fort Stockton,Texas,30.8926,-102.8842
San Francisco_Salt Lake City,Trip_27,2022-11-20 16:26:46.425339,Elko,Nevada,40.8381,-115.7678
Dallas_Salt Lake City,Trip_21,2022-11-20 19:14:12.120919,Denver,Colorado,39.762,-104.8758
San Francisco_Salt Lake City,Trip_27,2022-11-21 00:12:59.881845,Wendover,Utah,40.7241,-114.025
Chicago_Dallas,Trip_29,2022-11-21 01:05:47.371147,Bloomington,Illinois,40.4757,-88.9703
Portland_Los Angeles,Trip_22,2022-11-21 01:50:53.610502,Redding,California,40.5698,-122.365
Phoenix_San Antonio,Trip_22,2022-11-21 07:06:35.322823,Van Horn,Texas,31.0407,-104.8341
Portland_Los Angeles,Trip_22,2022-11-21 09:04:23.251916,Chico,California,39.7578,-121.8161
Dallas_Salt Lake City,Trip_21,2022-11-21 11:00:43.670181,Cheyenne,Wyoming,41.135,-104.7902
Chicago_Dallas,Trip_29,2022-11-21 16:57:22.087642,Springfield,Illinois,39.7709,-89.654
Dallas_Salt Lake City,Trip_21,2022-11-21 18:34:04.308759,Laramie,Wyoming,41.3099,-105.6085
Portland_Los Angeles,Trip_22,2022-11-21 18:38:53.771812,Sacramento,California,38.5677,-121.4685
San Francisco_Salt Lake City,Trip_27,2022-11-21 18:43:31.580230,Salt Lake City,Utah,40.7776,-111.9311
Phoenix_San Antonio,Trip_22,2022-11-21 22:14:52.654800,El Paso,Texas,31.8476,-106.43
Chicago_Dallas,Trip_29,2022-11-22 03:22:04.462021,St. Louis,Missouri,38.6359,-90.2451
Phoenix_San Antonio,Trip_22,2022-11-22 04:20:38.755183,Las Cruces,New Mexico,32.3265,-106.7893
Portland_Los Angeles,Trip_22,2022-11-22 04:41:57.591499,Stockton,California,37.9765,-121.3109
San Francisco_Salt Lake City,Trip_27,2022-11-22 08:08:07.742483,Salt Lake City,Utah,40.7776,-111.9311
Portland_Los Angeles,Trip_22,2022-11-22 09:37:03.948284,Modesto,California,37.6375,-121.0028
Dallas_Salt Lake City,Trip_21,2022-11-22 10:09:50.479682,Rawlins,Wyoming,41.7849,-107.2265
Phoenix_San Antonio,Trip_22,2022-11-22 10:11:07.401901,Deming,New Mexico,32.2631,-107.7525
Phoenix_San Antonio,Trip_22,2022-11-22 15:26:57.786791,Lordsburg,New Mexico,32.3438,-108.7021
San Francisco_Salt Lake City,Trip_27,2022-11-22 17:23:09.703277,Wendover,Utah,40.7241,-114.025
Portland_Los Angeles,Trip_22,2022-11-22 20:11:05.648842,Merced,California,37.3057,-120.4779
Phoenix_San Antonio,Trip_22,2022-11-22 22:12:10.656360,Willcox,Arizona,32.2515,-109.8359
Chicago_Dallas,Trip_29,2022-11-22 23:30:20.391353,Rolla,Missouri,37.9459,-91.7607
Portland_Los Angeles,Trip_22,2022-11-23 04:04:52.529851,Fresno,California,36.783,-119.7939
Dallas_Salt Lake City,Trip_21,2022-11-23 04:41:06.337813,Rock Springs,Wyoming,41.5947,-109.2209
Phoenix_San Antonio,Trip_22,2022-11-23 05:45:07.735363,Benson,Arizona,31.9157,-110.3257
San Francisco_Salt Lake City,Trip_27,2022-11-23 07:59:03.064826,Elko,Nevada,40.8381,-115.7678
Chicago_Dallas,Trip_29,2022-11-23 17:34:36.697396,Springfield,Missouri,37.1943,-93.2916
Portland_Los Angeles,Trip_22,2022-11-23 20:35:08.236155,Bakersfield,California,35.3529,-119.0359
Dallas_Salt Lake City,Trip_21,2022-11-23 21:50:24.324342,Evanston,Wyoming,41.2602,-110.9646
San Francisco_Salt Lake City,Trip_27,2022-11-24 04:42:54.297538,Winnemucca,Nevada,40.9645,-117.7247
Dallas_Salt Lake City,Trip_21,2022-11-24 04:43:18.471060,Salt Lake City,Utah,40.7776,-111.9311
Portland_Los Angeles,Trip_22,2022-11-24 08:09:42.597828,Santa Clarita,California,34.4175,-118.4964
Chicago_Dallas,Trip_29,2022-11-24 10:31:28.097660,Joplin,Missouri,37.0757,-94.5018
Dallas_Salt Lake City,Trip_21,2022-11-24 10:45:50.039442,Salt Lake City,Utah,40.7776,-111.9311
Phoenix_San Antonio,Trip_23,2022-11-24 11:01:58.663317,Phoenix,Arizona,33.5722,-112.0892
Phoenix_San Antonio,Trip_22,2022-11-24 11:01:58.663317,Phoenix,Arizona,33.5722,-112.0892
Portland_Los Angeles,Trip_22,2022-11-24 11:19:52.330139,Los Angeles,California,34.1141,-118.4068
Dallas_Salt Lake City,Trip_21,2022-11-24 19:36:42.474175,Evanston,Wyoming,41.2602,-110.9646
Phoenix_San Antonio,Trip_23,2022-11-25 00:24:20.997517,Tucson,Arizona,32.1541,-110.8787
Portland_Los Angeles,Trip_22,2022-11-25 00:56:18.446240,Los Angeles,California,34.1141,-118.4068
Chicago_Dallas,Trip_29,2022-11-25 04:19:00.868479,Tulsa,Oklahoma,36.1283,-95.9042
Phoenix_San Antonio,Trip_23,2022-11-25 06:18:55.840874,Benson,Arizona,31.9157,-110.3257
Portland_Los Angeles,Trip_22,2022-11-25 13:05:21.932130,Santa Clarita,California,34.4175,-118.4964
Phoenix_San Antonio,Trip_23,2022-11-25 14:51:39.135100,Willcox,Arizona,32.2515,-109.8359
San Francisco_Salt Lake City,Trip_27,2022-11-25 16:51:54.758560,Reno,Nevada,39.5497,-119.8483
Chicago_Dallas,Trip_29,2022-11-25 17:25:18.180823,Oklahoma City,Oklahoma,35.4676,-97.5136
Dallas_Salt Lake City,Trip_21,2022-11-25 21:56:55.670507,Rawlins,Wyoming,41.7849,-107.2265
San Francisco_Salt Lake City,Trip_27,2022-11-25 22:45:03.468136,Truckee,California,39.3455,-120.1848
Portland_Los Angeles,Trip_22,2022-11-26 04:24:14.790390,Bakersfield,California,35.3529,-119.0359
San Francisco_Salt Lake City,Trip_27,2022-11-26 05:41:43.426644,Auburn,California,38.895,-121.0777
Phoenix_San Antonio,Trip_23,2022-11-26 07:38:30.809865,Lordsburg,New Mexico,32.3438,-108.7021
Portland_Los Angeles,Trip_22,2022-11-26 12:18:48.880972,Fresno,California,36.783,-119.7939
San Francisco_Salt Lake City,Trip_27,2022-11-26 15:39:10.983505,Davis,California,38.5553,-121.737
Dallas_Salt Lake City,Trip_21,2022-11-26 18:39:14.744022,Laramie,Wyoming,41.3099,-105.6085
Phoenix_San Antonio,Trip_23,2022-11-26 19:49:04.448209,Deming,New Mexico,32.2631,-107.7525
San Francisco_Salt Lake City,Trip_27,2022-11-26 21:21:40.776719,Vacaville,California,38.3587,-121.9673
Chicago_Dallas,Trip_29,2022-11-26 22:14:01.744257,Dallas,Texas,32.7935,-96.7667
Dallas_Salt Lake City,Trip_21,2022-11-26 22:48:52.781748,Cheyenne,Wyoming,41.135,-104.7902
Phoenix_San Antonio,Trip_23,2022-11-27 00:01:01.379398,Las Cruces,New Mexico,32.3265,-106.7893
Portland_Los Angeles,Trip_22,2022-11-27 06:28:16.428084,Merced,California,37.3057,-120.4779
Chicago_Dallas,Trip_29,2022-11-27 06:46:44.923655,Dallas,Texas,32.7935,-96.7667
San Francisco_Salt Lake City,Trip_27,2022-11-27 06:47:48.398354,Fairfield,California,38.2583,-122.0335
Phoenix_San Antonio,Trip_23,2022-11-27 08:49:00.432807,El Paso,Texas,31.8476,-106.43
Portland_Los Angeles,Trip_22,2022-11-27 12:07:34.020486,Modesto,California,37.6375,-121.0028
Dallas_Salt Lake City,Trip_21,2022-11-27 13:29:58.782661,Denver,Colorado,39.762,-104.8758
Portland_Los Angeles,Trip_22,2022-11-27 14:22:58.847475,Stockton,California,37.9765,-121.3109
Chicago_Dallas,Trip_29,2022-11-27 16:37:55.759869,Denton,Texas,33.2175,-97.1418
San Francisco_Salt Lake City,Trip_27,2022-11-27 17:21:23.015067,Oakland,California,37.7904,-122.2166
Portland_Los Angeles,Trip_22,2022-11-27 17:37:51.969250,Sacramento,California,38.5677,-121.4685
Phoenix_San Antonio,Trip_23,2022-11-27 23:35:09.626047,Van Horn,Texas,31.0407,-104.8341
San Francisco_Salt Lake City,Trip_27,2022-11-28 00:26:41.240603,San Francisco,California,37.7558,-122.4449
San Francisco_Salt Lake City,Trip_28,2022-11-28 00:26:41.240603,San Francisco,California,37.7558,-122.4449
Dallas_Salt Lake City,Trip_21,2022-11-28 10:04:19.410177,Colby,Kansas,39.3848,-101.0452
Portland_Los Angeles,Trip_22,2022-11-28 10:40:07.542524,Chico,California,39.7578,-121.8161
San Francisco_Salt Lake City,Trip_28,2022-11-28 12:35:57.954084,Oakland,California,37.7904,-122.2166
Chicago_Dallas,Trip_29,2022-11-28 14:38:28.921055,Oklahoma City,Oklahoma,35.4676,-97.5136
San Francisco_Salt Lake City,Trip_28,2022-11-28 19:40:15.674408,Fairfield,California,38.2583,-122.0335
Phoenix_San Antonio,Trip_23,2022-11-28 21:50:16.831862,Fort Stockton,Texas,30.8926,-102.8842
Dallas_Salt Lake City,Trip_21,2022-11-28 21:57:53.612918,Hays,Kansas,38.8821,-99.3221
Phoenix_San Antonio,Trip_23,2022-11-29 04:47:58.548106,Ozona,Texas,30.7074,-101.206
San Francisco_Salt Lake City,Trip_28,2022-11-29 07:48:58.141428,Vacaville,California,38.3587,-121.9673
Chicago_Dallas,Trip_29,2022-11-29 08:57:40.362563,Tulsa,Oklahoma,36.1283,-95.9042
Portland_Los Angeles,Trip_22,2022-11-29 09:32:23.151636,Yreka,California,41.7291,-122.6312
Portland_Los Angeles,Trip_22,2022-11-29 11:57:27.260947,Ashland,Oregon,42.1905,-122.6992
Dallas_Salt Lake City,Trip_21,2022-11-29 14:11:37.841202,Salina,Kansas,38.8136,-97.6143
Portland_Los Angeles,Trip_22,2022-11-29 14:28:01.761978,Medford,Oregon,42.3372,-122.854
Phoenix_San Antonio,Trip_23,2022-11-29 15:47:27.073243,Sonora,Texas,30.5707,-100.6423
San Francisco_Salt Lake City,Trip_28,2022-11-29 17:31:51.050923,Davis,California,38.5553,-121.737
Chicago_Dallas,Trip_29,2022-11-29 19:33:30.593931,Joplin,Missouri,37.0757,-94.5018
Portland_Los Angeles,Trip_22,2022-11-30 01:17:39.054179,Roseburg,Oregon,43.2231,-123.352
Phoenix_San Antonio,Trip_23,2022-11-30 05:56:58.045961,Junction,Texas,30.4906,-99.7726
Dallas_Salt Lake City,Trip_21,2022-11-30 10:08:40.746481,Wichita,Kansas,37.6895,-97.3443
Phoenix_San Antonio,Trip_23,2022-11-30 10:55:18.427304,Kerrville,Texas,30.0398,-99.132
Chicago_Dallas,Trip_29,2022-11-30 13:11:29.803982,Springfield,Missouri,37.1943,-93.2916
Portland_Los Angeles,Trip_22,2022-11-30 15:12:20.817406,Eugene,Oregon,44.0564,-123.1174
San Francisco_Salt Lake City,Trip_28,2022-11-30 15:15:06.071460,Auburn,California,38.895,-121.0777
Portland_Los Angeles,Trip_22,2022-11-30 19:34:07.148346,Salem,Oregon,44.9233,-123.0244
Chicago_Dallas,Trip_29,2022-11-30 21:33:11.154391,Rolla,Missouri,37.9459,-91.7607
San Francisco_Salt Lake City,Trip_28,2022-11-30 22:44:09.041651,Truckee,California,39.3455,-120.1848
Phoenix_San Antonio,Trip_23,2022-12-01 01:07:56.116594,Boerne,Texas,29.7847,-98.7292
San Francisco_Salt Lake City,Trip_28,2022-12-01 08:38:53.667668,Reno,Nevada,39.5497,-119.8483
Phoenix_San Antonio,Trip_23,2022-12-01 10:18:29.950179,San Antonio,Texas,29.4632,-98.5238
Chicago_Dallas,Trip_29,2022-12-01 10:31:11.271011,St. Louis,Missouri,38.6359,-90.2451
Portland_Los Angeles,Trip_22,2022-12-01 12:10:28.508849,Portland,Oregon,45.5371,-122.65
Portland_Los Angeles,Trip_23,2022-12-01 12:10:28.508849,Portland,Oregon,45.5371,-122.65
San Francisco_Salt Lake City,Trip_28,2022-12-01 17:02:47.369947,Fernley,Nevada,39.5627,-119.1906
Phoenix_San Antonio,Trip_23,2022-12-01 18:27:56.910843,San Antonio,Texas,29.4632,-98.5238
Dallas_Salt Lake City,Trip_21,2022-12-01 19:09:21.010316,Denton,Texas,33.2175,-97.1418
Chicago_Dallas,Trip_29,2022-12-01 19:44:10.461260,Springfield,Illinois,39.7709,-89.654
Dallas_Salt Lake City,Trip_22,2022-12-01 23:01:06.100501,Dallas,Texas,32.7935,-96.7667
Dallas_Salt Lake City,Trip_21,2022-12-01 23:01:06.100501,Dallas,Texas,32.7935,-96.7667
Phoenix_San Antonio,Trip_23,2022-12-02 01:27:05.826816,Boerne,Texas,29.7847,-98.7292
Portland_Los Angeles,Trip_23,2022-12-02 02:21:26.805444,Salem,Oregon,44.9233,-123.0244
San Francisco_Salt Lake City,Trip_28,2022-12-02 06:49:45.479910,Winnemucca,Nevada,40.9645,-117.7247
Dallas_Salt Lake City,Trip_22,2022-12-02 07:57:01.662102,Denton,Texas,33.2175,-97.1418
Portland_Los Angeles,Trip_23,2022-12-02 10:59:55.773004,Eugene,Oregon,44.0564,-123.1174
Phoenix_San Antonio,Trip_23,2022-12-02 13:33:05.043432,Kerrville,Texas,30.0398,-99.132
Chicago_Dallas,Trip_29,2022-12-02 14:15:04.186280,Bloomington,Illinois,40.4757,-88.9703
Phoenix_San Antonio,Trip_23,2022-12-02 20:05:03.404685,Junction,Texas,30.4906,-99.7726
San Francisco_Salt Lake City,Trip_28,2022-12-02 21:26:59.966415,Elko,Nevada,40.8381,-115.7678
Phoenix_San Antonio,Trip_23,2022-12-03 01:37:54.240563,Sonora,Texas,30.5707,-100.6423
Portland_Los Angeles,Trip_23,2022-12-03 02:55:33.701665,Roseburg,Oregon,43.2231,-123.352
Chicago_Dallas,Trip_30,2022-12-03 04:04:34.272565,Chicago,Illinois,41.8375,-87.6866
Chicago_Dallas,Trip_29,2022-12-03 04:04:34.272565,Chicago,Illinois,41.8375,-87.6866
Dallas_Salt Lake City,Trip_22,2022-12-03 08:17:53.438667,Oklahoma City,Oklahoma,35.4676,-97.5136
Phoenix_San Antonio,Trip_23,2022-12-03 16:03:01.568456,Ozona,Texas,30.7074,-101.206
Chicago_Dallas,Trip_30,2022-12-03 21:06:51.446669,Bloomington,Illinois,40.4757,-88.9703
Dallas_Salt Lake City,Trip_22,2022-12-03 22:00:08.684573,Wichita,Kansas,37.6895,-97.3443
Portland_Los Angeles,Trip_23,2022-12-03 23:25:53.110137,Ashland,Oregon,42.1905,-122.6992
Chicago_Dallas,Trip_30,2022-12-04 03:26:10.216650,Springfield,Illinois,39.7709,-89.654
Dallas_Salt Lake City,Trip_22,2022-12-04 04:42:07.117809,Salina,Kansas,38.8136,-97.6143
Portland_Los Angeles,Trip_23,2022-12-04 09:21:40.823168,Yreka,California,41.7291,-122.6312
San Francisco_Salt Lake City,Trip_28,2022-12-04 11:16:38.756541,Salt Lake City,Utah,40.7776,-111.9311
Phoenix_San Antonio,Trip_23,2022-12-04 12:33:26.616394,Fort Stockton,Texas,30.8926,-102.8842
Portland_Los Angeles,Trip_23,2022-12-04 15:54:31.530115,Redding,California,40.5698,-122.365
Chicago_Dallas,Trip_30,2022-12-04 16:17:42.966811,St. Louis,Missouri,38.6359,-90.2451
Dallas_Salt Lake City,Trip_22,2022-12-04 18:05:47.037603,Hays,Kansas,38.8821,-99.3221
San Francisco_Salt Lake City,Trip_28,2022-12-04 20:23:04.108072,Salt Lake City,Utah,40.7776,-111.9311
Phoenix_San Antonio,Trip_23,2022-12-04 22:01:55.724689,Van Horn,Texas,31.0407,-104.8341
Chicago_Dallas,Trip_30,2022-12-05 01:43:56.996486,Rolla,Missouri,37.9459,-91.7607
Portland_Los Angeles,Trip_23,2022-12-05 07:53:09.726061,Chico,California,39.7578,-121.8161
Dallas_Salt Lake City,Trip_22,2022-12-05 08:34:51.713968,Colby,Kansas,39.3848,-101.0452
Phoenix_San Antonio,Trip_23,2022-12-05 16:03:23.593751,El Paso,Texas,31.8476,-106.43
Portland_Los Angeles,Trip_23,2022-12-05 16:06:57.579776,Sacramento,California,38.5677,-121.4685
Chicago_Dallas,Trip_30,2022-12-05 18:56:49.490175,Springfield,Missouri,37.1943,-93.2916
Phoenix_San Antonio,Trip_23,2022-12-05 19:12:49.945381,Las Cruces,New Mexico,32.3265,-106.7893
Portland_Los Angeles,Trip_23,2022-12-05 19:16:23.704646,Stockton,California,37.9765,-121.3109
Chicago_Dallas,Trip_30,2022-12-06 04:07:30.107205,Joplin,Missouri,37.0757,-94.5018
Phoenix_San Antonio,Trip_23,2022-12-06 04:29:45.290141,Deming,New Mexico,32.2631,-107.7525
Portland_Los Angeles,Trip_23,2022-12-06 08:52:21.471381,Modesto,California,37.6375,-121.0028
Dallas_Salt Lake City,Trip_22,2022-12-06 10:13:05.646309,Denver,Colorado,39.762,-104.8758
Portland_Los Angeles,Trip_23,2022-12-06 13:19:51.191669,Merced,California,37.3057,-120.4779
Phoenix_San Antonio,Trip_23,2022-12-06 14:53:11.826792,Lordsburg,New Mexico,32.3438,-108.7021
San Francisco_Salt Lake City,Trip_28,2022-12-06 19:32:38.177872,Winnemucca,Nevada,40.9645,-117.7247
Phoenix_San Antonio,Trip_23,2022-12-06 21:13:02.505074,Willcox,Arizona,32.2515,-109.8359
Chicago_Dallas,Trip_30,2022-12-07 00:57:04.951394,Tulsa,Oklahoma,36.1283,-95.9042
Dallas_Salt Lake City,Trip_22,2022-12-07 02:12:41.764442,Cheyenne,Wyoming,41.135,-104.7902
Phoenix_San Antonio,Trip_23,2022-12-07 07:52:30.682128,Benson,Arizona,31.9157,-110.3257
San Francisco_Salt Lake City,Trip_28,2022-12-07 09:18:34.492545,Fernley,Nevada,39.5627,-119.1906
Portland_Los Angeles,Trip_23,2022-12-07 13:04:00.784086,Bakersfield,California,35.3529,-119.0359
San Francisco_Salt Lake City,Trip_28,2022-12-07 14:03:17.931303,Reno,Nevada,39.5497,-119.8483
Dallas_Salt Lake City,Trip_22,2022-12-07 19:13:35.031844,Laramie,Wyoming,41.3099,-105.6085
Chicago_Dallas,Trip_30,2022-12-07 20:38:39.882977,Oklahoma City,Oklahoma,35.4676,-97.5136
San Francisco_Salt Lake City,Trip_28,2022-12-07 21:16:54.367003,Truckee,California,39.3455,-120.1848
Portland_Los Angeles,Trip_23,2022-12-07 23:28:08.992733,Los Angeles,California,34.1141,-118.4068
Phoenix_San Antonio,Trip_24,2022-12-07 23:29:22.163586,Phoenix,Arizona,33.5722,-112.0892
Phoenix_San Antonio,Trip_23,2022-12-07 23:29:22.163586,Phoenix,Arizona,33.5722,-112.0892
Dallas_Salt Lake City,Trip_22,2022-12-08 08:20:55.979711,Rawlins,Wyoming,41.7849,-107.2265
Phoenix_San Antonio,Trip_24,2022-12-08 10:20:20.457139,Tucson,Arizona,32.1541,-110.8787
Portland_Los Angeles,Trip_23,2022-12-08 10:33:03.321330,Los Angeles,California,34.1141,-118.4068
San Francisco_Salt Lake City,Trip_28,2022-12-08 13:01:01.463380,Sacramento,California,38.5677,-121.4685
San Francisco_Salt Lake City,Trip_28,2022-12-08 14:31:35.397649,Davis,California,38.5553,-121.737
Chicago_Dallas,Trip_30,2022-12-08 19:18:11.566892,Denton,Texas,33.2175,-97.1418
San Francisco_Salt Lake City,Trip_28,2022-12-08 19:25:44.309453,Vacaville,California,38.3587,-121.9673
Phoenix_San Antonio,Trip_24,2022-12-08 21:12:58.909970,Benson,Arizona,31.9157,-110.3257
Dallas_Salt Lake City,Trip_22,2022-12-08 22:38:31.588698,Rock Springs,Wyoming,41.5947,-109.2209
Chicago_Dallas,Trip_30,2022-12-08 22:57:46.141878,Dallas,Texas,32.7935,-96.7667
Portland_Los Angeles,Trip_23,2022-12-09 00:01:47.239584,Santa Clarita,California,34.4175,-118.4964
Chicago_Dallas,Trip_30,2022-12-09 04:55:55.436278,Dallas,Texas,32.7935,-96.7667
Dallas_Salt Lake City,Trip_22,2022-12-09 05:34:47.466738,Evanston,Wyoming,41.2602,-110.9646
San Francisco_Salt Lake City,Trip_28,2022-12-09 10:16:38.644072,Fairfield,California,38.2583,-122.0335
Phoenix_San Antonio,Trip_24,2022-12-09 10:19:13.648984,Willcox,Arizona,32.2515,-109.8359
Dallas_Salt Lake City,Trip_22,2022-12-09 11:21:47.879696,Salt Lake City,Utah,40.7776,-111.9311
Portland_Los Angeles,Trip_23,2022-12-09 13:06:24.554438,Bakersfield,California,35.3529,-119.0359
Dallas_Salt Lake City,Trip_22,2022-12-09 17:10:09.462693,Salt Lake City,Utah,40.7776,-111.9311
Chicago_Dallas,Trip_30,2022-12-09 18:48:52.040085,Denton,Texas,33.2175,-97.1418
San Francisco_Salt Lake City,Trip_28,2022-12-09 20:26:00.084010,Oakland,California,37.7904,-122.2166
Phoenix_San Antonio,Trip_24,2022-12-09 23:17:06.363608,Lordsburg,New Mexico,32.3438,-108.7021
San Francisco_Salt Lake City,Trip_29,2022-12-10 05:02:45.809756,San Francisco,California,37.7558,-122.4449
San Francisco_Salt Lake City,Trip_28,2022-12-10 05:02:45.809756,San Francisco,California,37.7558,-122.4449
Dallas_Salt Lake City,Trip_22,2022-12-10 05:42:30.026945,Evanston,Wyoming,41.2602,-110.9646
Portland_Los Angeles,Trip_23,2022-12-10 08:43:50.103625,Fresno,California,36.783,-119.7939
Phoenix_San Antonio,Trip_24,2022-12-10 09:34:39.874514,Deming,New Mexico,32.2631,-107.7525
Dallas_Salt Lake City,Trip_22,2022-12-10 16:59:36.800391,Rock Springs,Wyoming,41.5947,-109.2209
Chicago_Dallas,Trip_30,2022-12-10 17:03:56.634500,Oklahoma City,Oklahoma,35.4676,-97.5136
Phoenix_San Antonio,Trip_24,2022-12-10 18:08:58.661598,Las Cruces,New Mexico,32.3265,-106.7893
Phoenix_San Antonio,Trip_24,2022-12-10 23:39:00.523292,El Paso,Texas,31.8476,-106.43
Portland_Los Angeles,Trip_23,2022-12-10 23:44:10.007238,Merced,California,37.3057,-120.4779
Phoenix_San Antonio,Trip_24,2022-12-11 07:29:37.056326,Van Horn,Texas,31.0407,-104.8341
Chicago_Dallas,Trip_30,2022-12-11 08:49:44.025078,Tulsa,Oklahoma,36.1283,-95.9042
San Francisco_Salt Lake City,Trip_29,2022-12-11 09:16:39.611739,Fairfield,California,38.2583,-122.0335
San Francisco_Salt Lake City,Trip_29,2022-12-11 14:01:32.002283,Vacaville,California,38.3587,-121.9673
Dallas_Salt Lake City,Trip_22,2022-12-11 15:21:24.068038,Rawlins,Wyoming,41.7849,-107.2265
Portland_Los Angeles,Trip_23,2022-12-11 16:29:30.603288,Modesto,California,37.6375,-121.0028
Phoenix_San Antonio,Trip_24,2022-12-11 20:42:43.467003,Fort Stockton,Texas,30.8926,-102.8842
Portland_Los Angeles,Trip_23,2022-12-11 22:46:22.336881,Stockton,California,37.9765,-121.3109
San Francisco_Salt Lake City,Trip_29,2022-12-12 00:06:18.155248,Davis,California,38.5553,-121.737
San Francisco_Salt Lake City,Trip_29,2022-12-12 01:18:52.253567,Sacramento,California,38.5677,-121.4685
Dallas_Salt Lake City,Trip_22,2022-12-12 02:13:29.485071,Laramie,Wyoming,41.3099,-105.6085
Chicago_Dallas,Trip_30,2022-12-12 06:10:56.427760,Joplin,Missouri,37.0757,-94.5018
Portland_Los Angeles,Trip_23,2022-12-12 07:43:12.242268,Sacramento,California,38.5677,-121.4685
Chicago_Dallas,Trip_30,2022-12-12 13:47:25.742067,Springfield,Missouri,37.1943,-93.2916
Phoenix_San Antonio,Trip_24,2022-12-12 14:25:11.354251,Ozona,Texas,30.7074,-101.206
San Francisco_Salt Lake City,Trip_29,2022-12-12 15:17:41.227735,Auburn,California,38.895,-121.0777
Portland_Los Angeles,Trip_23,2022-12-12 16:59:39.085020,Chico,California,39.7578,-121.8161
Dallas_Salt Lake City,Trip_22,2022-12-12 17:33:20.162201,Cheyenne,Wyoming,41.135,-104.7902
Chicago_Dallas,Trip_30,2022-12-12 20:56:52.080005,Rolla,Missouri,37.9459,-91.7607
